   220.6540     ,   3830.898    
   222.0270     ,   4075.429    
   223.4000     ,   3873.967    
   224.7730     ,   3595.510    
   226.1460     ,   3124.053    
   227.5180     ,   2943.593    
   228.8910     ,   2795.131    
   230.2630     ,   2837.667    
   231.6340     ,   2592.202    
   233.0060     ,   2351.735    
   234.3770     ,   1817.266    
   235.7480     ,   1458.795    
   237.1190     ,   1070.321    
   238.4900     ,   754.8450    
   239.8600     ,   583.3660    
   241.2310     ,   561.8840    
   242.6010     ,   469.3990    
   243.9700     ,   544.9120    
   245.3400     ,   572.4200    
   246.7090     ,   716.9250    
   248.0790     ,   873.4260    
   249.4480     ,   856.9230    
   250.8160     ,   875.4170    
   252.1850     ,   727.9060    
   253.5530     ,   580.3910    
   254.9210     ,   488.8700    
   256.2890     ,   435.3460    
   257.6570     ,   356.8160    
   259.0240     ,   319.2810    
   260.3910     ,   304.7410    
   261.7580     ,   234.2080    
   263.1250     ,   212.6890    
   264.4920     ,   61.29300    
   265.8580     ,   43.19100    
   267.2240     ,   14.67900    
   268.5900     ,  0.6320000    
   269.9560     ,   133.9040    
   271.3210     ,   171.3440    
   272.6870     ,   98.71600    
   274.0520     ,   84.01400    
   275.4160     ,   173.2480    
   276.7810     ,   105.4580    
   278.1460     ,   97.62300    
   279.5100     ,   75.75800    
   280.8740     ,   92.84900    
   282.2370     ,   14.87000    
   283.6010     ,   11.90000    
   284.9640     ,   137.1010    
   286.3270     ,   170.1360    
   287.6900     ,   262.3070    
   289.0530     ,   306.9200    
   290.4160     ,   345.5670    
   291.7780     ,   330.8110    
   293.1400     ,   334.3080    
   294.5020     ,   268.0160    
   295.8630     ,   317.7350    
   297.2250     ,   350.3550    
   298.5860     ,   430.3660    
   299.9470     ,   426.2140    
   301.3080     ,   465.5650    
   302.6680     ,   506.0660    
   304.0290     ,   446.6480    
   305.3890     ,   390.9200    
   306.7490     ,   360.4690    
   308.1080     ,   351.3990    
   309.4680     ,   299.7450    
   310.8270     ,   333.6820    
   312.1860     ,   234.8370    
   313.5450     ,   193.6720    
   314.9030     ,   197.9230    
   316.2620     ,   130.3640    
   317.6200     ,   122.6070    
   318.9780     ,   147.3940    
   320.3360     ,   220.4710    
   321.6930     ,   213.5380    
   323.0510     ,   218.5950    
   324.4080     ,   215.6420    
   325.7650     ,   278.6800    
   327.1210     ,   281.7090    
   328.4780     ,   594.7280    
   329.8340     ,   604.7370    
   331.1900     ,   726.7380    
   332.5460     ,   864.7290    
   333.9020     ,   782.7120    
   335.2570     ,   783.6850    
   336.6120     ,   784.6490    
   337.9670     ,   770.0000    
   339.3220     ,   740.7330    
   340.6770     ,   807.6700    
   342.0310     ,   808.6000    
   343.3850     ,   859.5200    
   344.7390     ,   905.2910    
   346.0930     ,   947.3230    
   347.4460     ,   998.1300    
   348.7990     ,   1089.792    
   350.1530     ,   1133.317    
   351.5050     ,   1159.734    
   352.8580     ,   1231.061    
   354.2100     ,   1116.361    
   355.5630     ,   1037.661    
   356.9150     ,   1092.961    
   358.2670     ,   1009.260    
   359.6180     ,   1139.557    
   360.9690     ,   1222.851    
   362.3210     ,   1442.141    
   363.6720     ,   1945.428    
   365.0220     ,   2446.711    
   366.3730     ,   3135.988    
   367.7230     ,   3944.261    
   369.0730     ,   4351.530    
   370.4230     ,   4173.791    
   371.7730     ,   3758.048    
   373.1220     ,   3023.299    
   374.4710     ,   2371.543    
   375.8210     ,   2057.783    
   377.1690     ,   1687.015    
   378.5180     ,   1489.240    
   379.8660     ,   1426.459    
   381.2150     ,   1264.672    
   382.5630     ,   1410.878    
   383.9100     ,   1460.076    
   385.2580     ,   1645.268    
   386.6050     ,   1911.453    
   387.9520     ,   2434.630    
   389.2990     ,   3039.801    
   390.6460     ,   3670.963    
   391.9920     ,   4371.118    
   393.3390     ,   4818.266    
   394.6850     ,   4405.406    
   396.0310     ,   3651.539    
   397.3760     ,   2861.664    
   398.7220     ,   2365.782    
   400.0670     ,   1784.891    
   401.4120     ,   1440.993    
   402.7570     ,   1182.087    
   404.1010     ,   1092.174    
   405.4460     ,   1095.252    
   406.7900     ,   1053.322    
   408.1340     ,   1096.384    
   409.4780     ,   1227.439    
   410.8210     ,   1414.486    
   412.1650     ,   1752.524    
   413.5080     ,   1997.555    
   414.8510     ,   2000.577    
   416.1930     ,   2115.590    
   417.5360     ,   1982.595    
   418.8780     ,   1713.592    
   420.2200     ,   1388.581    
   421.5620     ,   1203.561    
   422.9040     ,   1002.533    
   424.2450     ,   732.5010    
   425.5860     ,   674.4720    
   426.9270     ,   565.4380    
   428.2680     ,   541.4000    
   429.6090     ,   420.0530    
   430.9490     ,   369.4040    
   432.2890     ,   385.0750    
   433.6290     ,   488.1630    
   434.9690     ,   464.7270    
   436.3090     ,   415.0930    
   437.6480     ,   440.2230    
   438.9870     ,   348.3910    
   440.3260     ,   324.1800    
   441.6650     ,   151.0470    
   443.0030     ,   79.23100    
   444.3420     ,   92.96500    
   445.6800     ,   169.9830    
   447.0180     ,   16.37300    
   448.3550     ,   56.58000    
   449.6930     ,   24.44000    
   451.0300     ,   13.82000    
   452.3670     ,   51.55400    
   453.7040     ,   39.25800    
   455.0410     ,   26.40300    
   456.3770     ,   26.29700    
   457.7130     ,   8.587000    
   459.0490     ,   22.70600    
   460.3850     ,   91.63000    
   461.7210     ,   59.76000    
   463.0560     ,   44.13400    
   464.3910     ,   23.50500    
   465.7260     ,   85.22400    
   467.0610     ,   42.52700    
   468.3950     ,   2.813000    
   469.7300     ,   61.07000    
   471.0640     ,   45.68800    
   472.3980     ,   101.4990    
   473.7310     ,   7.681000    
   475.0650     ,   84.84500    
   476.3980     ,   23.00100    
   477.7310     ,   71.11100    
   479.0640     ,   27.20900    
   480.3970     ,   254.2890    
   481.7290     ,   191.3550    
   483.0620     ,   158.4090    
   484.3940     ,   296.4630    
   485.7250     ,   315.5050    
   487.0570     ,   333.5350    
   488.3890     ,   252.5520    
   489.7200     ,   230.5690    
   491.0510     ,   321.5810    
   492.3820     ,   221.5890    
   493.7120     ,   246.6560    
   495.0430     ,   216.9490    
   496.3730     ,   164.5710    
   497.7030     ,   207.5630    
   499.0320     ,   65.54300    
   500.3620     ,   195.5210    
   501.6910     ,   187.4870    
   503.0200     ,   182.4470    
   504.3490     ,   273.4020    
   505.6780     ,   226.3520    
   507.0070     ,   410.3100    
   508.3350     ,   465.2850    
   509.6630     ,   539.2720    
   510.9910     ,   697.2560    
   512.3190     ,   811.2300    
   513.6460     ,   943.1980    
   514.9730     ,   854.1550    
   516.3000     ,   908.1150    
   517.6270     ,   811.0700    
   518.9540     ,   769.0150    
   520.2800     ,   802.9500    
   521.6070     ,   618.8750    
   522.9330     ,   660.8010    
   524.2590     ,   635.7190    
   525.5840     ,   677.6370    
   526.9100     ,   731.5460    
   528.2350     ,   723.4540    
   529.5600     ,   665.3510    
   530.8850     ,   672.2360    
   532.2090     ,   638.1140    
   533.5340     ,   518.9810    
   534.8580     ,   541.8380    
   536.1820     ,   501.6830    
   537.5060     ,   485.5190    
   538.8290     ,   494.3500    
   540.1520     ,   379.1700    
   541.4760     ,   427.9800    
   542.7990     ,   341.7800    
   544.1210     ,   403.5680    
   545.4440     ,   245.3460    
   546.7660     ,   348.1120    
   548.0880     ,   271.8670    
   549.4100     ,   206.6100    
   550.7320     ,   297.3430    
   552.0530     ,   273.0650    
   553.3750     ,   260.7760    
   554.6960     ,   252.4760    
   556.0170     ,   233.3370    
   557.3370     ,   218.8440    
   558.6580     ,   217.5110    
   559.9780     ,   217.1670    
   561.2980     ,   238.8110    
   562.6180     ,   229.4430    
   563.9380     ,   210.0650    
   565.2570     ,   168.6750    
   566.5760     ,   121.2740    
   567.8950     ,   239.8620    
   569.2140     ,   124.4380    
   570.5330     ,   270.0020    
   571.8510     ,   202.5560    
   573.1700     ,   203.0980    
   574.4880     ,   121.6280    
   575.8050     ,   146.7720    
   577.1230     ,   158.6550    
   578.4400     ,   199.1510    
   579.7580     ,   198.6360    
   581.0750     ,   247.1090    
   582.3910     ,   264.5720    
   583.7080     ,   220.0220    
   585.0240     ,   163.4610    
   586.3410     ,   134.8890    
   587.6570     ,   198.3050    
   588.9720     ,   125.7160    
   590.2880     ,   70.11900    
   591.6030     ,   155.5460    
   592.9180     ,   4.008000    
   594.2330     ,   11.52300    
   595.5480     ,   41.94100    
   596.8630     ,   31.56100    
   598.1770     ,   39.92800    
   599.4910     ,   46.56900    
   600.8050     ,   21.90900    
   602.1190     ,   4.649000    
   603.4320     ,   16.82300    
   604.7460     ,   6.715000    
   606.0590     ,   29.72500    
   607.3720     ,   71.99300    
   608.6850     ,   28.99300    
   609.9970     ,   14.58500    
   611.3090     ,   6.776000    
   612.6210     ,   43.73500    
   613.9330     ,   5.470000    
   615.2450     ,   51.24200    
   616.5570     ,   135.0680    
   617.8680     ,   118.5060    
   619.1790     ,   88.13700    
   620.4900     ,   133.2320    
   621.8010     ,   122.3380    
   623.1110     ,   18.80300    
   624.4210     ,   140.3480    
   625.7310     ,   117.2080    
   627.0410     ,   222.6640    
   628.3510     ,   160.6840    
   629.6600     ,   165.1610    
   630.9700     ,   229.8730    
   632.2790     ,   246.7290    
   633.5880     ,   311.8110    
   634.8960     ,   235.8670    
   636.2050     ,   321.8720    
   637.5130     ,   338.5690    
   638.8210     ,   488.7730    
   640.1290     ,   498.9000    
   641.4370     ,   529.9540    
   642.7440     ,   701.2080    
   644.0510     ,   753.3650    
   645.3580     ,   855.4610    
   646.6650     ,   1020.343    
   647.9720     ,   1161.132    
   649.2780     ,   1278.148    
   650.5840     ,   1400.793    
   651.8900     ,   1734.885    
   653.1960     ,   1893.851    
   654.5020     ,   2197.214    
   655.8070     ,   2306.398    
   657.1130     ,   2587.048    
   658.4180     ,   2659.150    
   659.7220     ,   2927.691    
   661.0270     ,   3551.215    
   662.3310     ,   4091.226    
   663.6360     ,   4840.625    
   664.9400     ,   6109.502    
   666.2440     ,   7785.177    
   667.5470     ,   9956.576    
   668.8510     ,   13018.84    
   670.1540     ,   16472.55    
   671.4570     ,   20235.57    
   672.7600     ,   22471.51    
   674.0620     ,   22563.31    
   675.3650     ,   20423.53    
   676.6670     ,   16649.57    
   677.9690     ,   12967.45    
   679.2710     ,   9966.112    
   680.5720     ,   7662.239    
   681.8740     ,   5940.898    
   683.1750     ,   4635.950    
   684.4760     ,   3870.793    
   685.7770     ,   3306.595    
   687.0770     ,   2691.419    
   688.3780     ,   2386.791    
   689.6780     ,   2047.561    
   690.9780     ,   1836.366    
   692.2780     ,   1723.219    
   693.5770     ,   1582.087    
   694.8770     ,   1198.319    
   696.1760     ,   1262.036    
   697.4750     ,   1003.986    
   698.7740     ,   950.6830    
   700.0720     ,   915.4710    
   701.3710     ,   887.1820    
   702.6690     ,   737.8480    
   703.9670     ,   714.9710    
   705.2650     ,   497.1490    
   706.5620     ,   585.7840    
   707.8600     ,   580.6050    
   709.1570     ,   521.2210    
   710.4540     ,   368.8270    
   711.7510     ,   396.6750    
   713.0470     ,   305.2610    
   714.3440     ,   338.8370    
   715.6400     ,   326.4050    
   716.9360     ,   396.9620    
   718.2320     ,   384.4920    
   719.5270     ,   324.0480    
   720.8230     ,   394.5760    
   722.1180     ,   294.0950    
   723.4130     ,   299.6050    
   724.7080     ,   321.1060    
   726.0020     ,   303.5980    
   727.2970     ,   286.0800    
   728.5910     ,   404.5530    
   729.8850     ,   305.0170    
   731.1790     ,   512.4720    
   732.4720     ,   464.9180    
   733.7660     ,   519.3550    
   735.0590     ,   542.7850    
   736.3520     ,   654.2050    
   737.6450     ,   755.6160    
   738.9370     ,   974.0200    
   740.2300     ,   992.4140    
   741.5220     ,   1019.800    
   742.8140     ,   962.1770    
   744.1060     ,   962.5470    
   745.3970     ,   1054.908    
   746.6890     ,   1211.073    
   747.9800     ,   1291.417    
   749.2710     ,   1287.788    
   750.5620     ,   1389.224    
   751.8530     ,   1185.238    
   753.1430     ,   1089.410    
   754.4330     ,   874.3960    
   755.7230     ,   843.6170    
   757.0130     ,   641.3890    
   758.3030     ,   528.2300    
   759.5920     ,   475.8960    
   760.8810     ,   224.5990    
   762.1700     ,   300.4580    
   763.4590     ,   212.5260    
   764.7480     ,   164.7620    
   766.0360     ,   220.6360    
   767.3250     ,   90.27900    
   768.6130     ,   213.3240    
   769.9010     ,   83.08300    
   771.1880     ,   118.2020    
   772.4760     ,   164.5100    
   773.7630     ,   85.81500    
   775.0500     ,   158.1460    
   776.3370     ,   54.47100    
   777.6240     ,   181.7880    
   778.9100     ,   93.70100    
   780.1960     ,   244.0210    
   781.4820     ,   158.0580    
   782.7680     ,   124.6490    
   784.0540     ,   74.95800    
   785.3390     ,   16.72000    
   786.6250     ,   59.58200    
   787.9100     ,   136.8810    
   789.1950     ,   36.17600    
   790.4790     ,   105.4750    
   791.7640     ,   30.76800    
   793.0480     ,   75.05600    
   794.3320     ,   101.3360    
   795.6160     ,   39.38900    
   796.9000     ,   56.85200    
   798.1830     ,   78.08400    
   799.4670     ,   106.3100    
   800.7500     ,   37.47200    
   802.0330     ,   20.28500    
   803.3160     ,   24.12000    
   804.5980     ,   1.980000    
   805.8800     ,   81.14600    
   807.1630     ,   87.73300    
   808.4450     ,   14.67100    
   809.7260     ,   52.37100    
   811.0080     ,   38.59400    
   812.2890     ,   67.41100    
   813.5700     ,   18.59100    
   814.8510     ,   18.61500    
   816.1320     ,   26.65900    
   817.4130     ,   64.99600    
   818.6930     ,   104.8420    
   819.9730     ,   86.02100    
   821.2530     ,   18.25600    
   822.5330     ,   8.489000    
   823.8130     ,   7.773000    
   825.0920     ,   61.94900    
   826.3710     ,   44.33600    
   827.6500     ,   10.65200    
   828.9290     ,   7.016000    
   830.2080     ,   45.67500    
   831.4860     ,   79.32800    
   832.7640     ,   42.02300    
   834.0420     ,   16.59500    
   835.3200     ,   42.79600    
   836.5980     ,   27.78400    
   837.8750     ,   30.64500    
   839.1520     ,   98.90300    
   840.4290     ,   73.44600    
   841.7060     ,   6.018000    
   842.9830     ,   197.5100    
   844.2590     ,   69.03100    
   845.5360     ,   54.55000    
   846.8120     ,   48.06200    
   848.0880     ,   24.42900    
   849.3630     ,   96.06300    
   850.6390     ,   19.55100    
   851.9140     ,   97.03300    
   853.1890     ,   52.51700    
   854.4640     ,   67.99800    
   855.7390     ,   92.48200    
   857.0130     ,   143.9780    
   858.2880     ,   88.47600    
   859.5620     ,   140.9850    
   860.8360     ,   27.49700    
   862.1100     ,   197.0030    
   863.3830     ,   205.5090    
   864.6560     ,   13.01200    
   865.9300     ,   202.5240    
   867.2030     ,   163.1070    
   868.4750     ,   140.2090    
   869.7480     ,   228.0440    
   871.0200     ,   170.5600    
   872.2920     ,   100.0710    
   873.5640     ,   205.5810    
   874.8360     ,   126.0860    
   876.1080     ,   154.5920    
   877.3790     ,   196.0960    
   878.6500     ,   202.5990    
   879.9220     ,   292.1010    
   881.1920     ,   327.6000    
   882.4630     ,   319.1280    
   883.7330     ,   265.6550    
   885.0040     ,   319.1850    
   886.2740     ,   252.7350    
   887.5440     ,   306.2840    
   888.8130     ,   275.8320    
   890.0830     ,   402.3770    
   891.3520     ,   379.9200    
   892.6210     ,   440.4610    
   893.8900     ,   406.0000    
   895.1590     ,   417.5410    
   896.4270     ,   322.0810    
   897.6950     ,   360.6190    
   898.9640     ,   273.1560    
   900.2320     ,   417.6920    
   901.4990     ,   510.2270    
   902.7670     ,   417.7650    
   904.0340     ,   445.3080    
   905.3010     ,   428.8510    
   906.5680     ,   426.4030    
   907.8350     ,   498.9550    
   909.1020     ,   524.5210    
   910.3680     ,   584.0870    
   911.6340     ,   551.6570    
   912.9000     ,   516.2280    
   914.1660     ,   611.8090    
   915.4320     ,   585.3950    
   916.6970     ,   629.9830    
   917.9620     ,   632.5840    
   919.2270     ,   636.1850    
   920.4920     ,   787.7700    
   921.7570     ,   839.3710    
   923.0210     ,   1182.927    
   924.2850     ,   1206.256    
   925.5500     ,   1634.124    
   926.8130     ,   1401.689    
   928.0770     ,   1684.285    
   929.3410     ,   1811.725    
   930.6040     ,   1934.321    
   931.8670     ,   1941.924    
   933.1300     ,   1940.522    
   934.3930     ,   1629.117    
   935.6550     ,   1434.709    
   936.9180     ,   1352.227    
   938.1800     ,   1065.270    
   939.4420     ,   1041.719    
   940.7030     ,   1028.297    
   941.9650     ,   906.6400    
   943.2260     ,   916.2120    
   944.4880     ,   1040.525    
   945.7490     ,   808.0250    
   947.0090     ,   1021.589    
   948.2700     ,   995.2130    
   949.5300     ,   767.6260    
   950.7910     ,   827.1240    
   952.0510     ,   778.6760    
   953.3110     ,   717.4280    
   954.5700     ,   624.2580    
   955.8300     ,   617.8540    
   957.0890     ,   659.8090    
   958.3480     ,   610.3040    
   959.6070     ,   548.9220    
   960.8660     ,   611.1320    
   962.1240     ,   484.5090    
   963.3830     ,   568.2280    
   964.6410     ,   556.6920    
   965.8990     ,   471.7060    
   967.1560     ,   468.7250    
   968.4140     ,   516.2610    
   969.6710     ,   502.3970    
   970.9280     ,   399.0410    
   972.1850     ,   461.8760    
   973.4420     ,   539.9770    
   974.6990     ,   536.1970    
   975.9550     ,   396.9580    
   977.2110     ,   514.4020    
   978.4680     ,   542.9410    
   979.7230     ,   418.5950    
   980.9790     ,   467.8340    
   982.2340     ,   356.5480    
   983.4900     ,   469.0880    
   984.7450     ,   569.8370    
   986.0000     ,   372.1260    
   987.2540     ,   415.8650    
   988.5090     ,   504.1980    
   989.7630     ,   426.7290    
   991.0170     ,   441.2900    
   992.2710     ,   482.8200    
   993.5250     ,   389.0060    
   994.7790     ,   428.5670    
   996.0320     ,   552.4750    
   997.2850     ,   559.2120    
   998.5380     ,   592.9690    
   999.7910     ,   636.5500    
   1001.044     ,   433.3060    
   1002.296     ,   575.0880    
   1003.548     ,   557.5700    
   1004.800     ,   723.6950    
   1006.052     ,   601.4350    
   1007.304     ,   784.0980    
   1008.555     ,   962.4070    
   1009.807     ,   1084.541    
   1011.058     ,   797.3460    
   1012.309     ,   945.1370    
   1013.559     ,   923.3010    
   1014.810     ,   1001.396    
   1016.060     ,   1056.433    
   1017.310     ,   1087.214    
   1018.560     ,   1354.843    
   1019.810     ,   1433.369    
   1021.060     ,   1401.789    
   1022.309     ,   1670.311    
   1023.558     ,   1942.415    
   1024.807     ,   2063.174    
   1026.056     ,   2479.395    
   1027.305     ,   2781.436    
   1028.553     ,   3155.658    
   1029.801     ,   3444.698    
   1031.049     ,   3366.613    
   1032.297     ,   3084.915    
   1033.545     ,   2613.977    
   1034.793     ,   2326.758    
   1036.040     ,   2017.938    
   1037.287     ,   1704.070    
   1038.534     ,   1585.868    
   1039.781     ,   1355.884    
   1041.027     ,   1249.573    
   1042.274     ,   1341.323    
   1043.520     ,   1121.229    
   1044.766     ,   1179.092    
   1046.012     ,   1249.975    
   1047.257     ,   1233.867    
   1048.503     ,   1313.718    
   1049.748     ,   1321.661    
   1050.993     ,   1618.637    
   1052.238     ,   1641.383    
   1053.483     ,   2076.979    
   1054.727     ,   2161.711    
   1055.971     ,   2479.055    
   1057.216     ,   2738.567    
   1058.459     ,   2985.924    
   1059.703     ,   3078.578    
   1060.947     ,   3076.104    
   1062.190     ,   2794.448    
   1063.433     ,   2660.590    
   1064.676     ,   2518.245    
   1065.919     ,   2466.678    
   1067.162     ,   2406.545    
   1068.404     ,   2345.151    
   1069.646     ,   2313.427    
   1070.888     ,   2313.636    
   1072.130     ,   2132.361    
   1073.372     ,   1988.873    
   1074.613     ,   1634.804    
   1075.855     ,   1362.502    
   1077.096     ,   1403.418    
   1078.337     ,   1141.213    
   1079.578     ,   1135.455    
   1080.818     ,   1025.855    
   1082.059     ,   968.3090    
   1083.299     ,   822.0220    
   1084.539     ,   791.2570    
   1085.779     ,   829.4820    
   1087.018     ,   619.9160    
   1088.258     ,   689.6550    
   1089.497     ,   551.8400    
   1090.736     ,   568.9750    
   1091.975     ,   531.5670    
   1093.213     ,   515.7220    
   1094.452     ,   463.8570    
   1095.690     ,   475.9350    
   1096.928     ,   398.9490    
   1098.166     ,   348.3910    
   1099.404     ,   315.9030    
   1100.642     ,   419.6830    
   1101.879     ,   482.7440    
   1103.116     ,   236.6540    
   1104.353     ,   375.5310    
   1105.590     ,   291.4090    
   1106.827     ,   309.5380    
   1108.063     ,   214.5830    
   1109.299     ,   249.0990    
   1110.536     ,   208.1860    
   1111.771     ,   297.4790    
   1113.007     ,   241.6970    
   1114.243     ,   286.5460    
   1115.478     ,   226.4600    
   1116.713     ,   219.3920    
   1117.948     ,   244.4160    
   1119.183     ,   148.3390    
   1120.418     ,   271.5960    
   1121.652     ,   287.7160    
   1122.886     ,   455.7860    
   1124.120     ,   503.9900    
   1125.354     ,   411.0960    
   1126.588     ,   431.8200    
   1127.821     ,   243.9180    
   1129.055     ,   196.9920    
   1130.288     ,   49.70800    
   1131.521     ,   177.7700    
   1132.753     ,   162.6400    
   1133.986     ,   149.4780    
   1135.218     ,   172.1320    
   1136.450     ,   171.7730    
   1137.682     ,   157.6400    
   1138.914     ,   154.5530    
   1140.146     ,   265.0180    
   1141.377     ,   83.98800    
   1142.609     ,   154.2470    
   1143.840     ,   43.18500    
   1145.071     ,   70.42800    
   1146.301     ,   60.39500    
   1147.532     ,   12.99800    
   1148.762     ,   92.01200    
   1149.992     ,   27.85100    
   1151.222     ,   8.319000    
   1152.452     ,  0.6650000    
   1153.682     ,   26.88600    
   1154.911     ,   40.73900    
   1156.140     ,   18.87000    
   1157.369     ,   47.66700    
   1158.598     ,   10.33900    
   1159.827     ,   46.27300    
   1161.055     ,   11.72600    
   1162.284     ,   20.54200    
   1163.512     ,   48.80300    
   1164.740     ,   95.27100    
   1165.967     ,   132.1520    
   1167.195     ,   182.0790    
   1168.422     ,   49.81100    
   1169.650     ,   173.3380    
   1170.877     ,   21.59100    
   1172.103     ,   99.38500    
   1173.330     ,   7.509000    
   1174.557     ,   30.53900    
   1175.783     ,   8.970000    
   1177.009     ,   31.81000    
   1178.235     ,   60.45800    
   1179.461     ,   109.4800    
   1180.686     ,   27.65900    
   1181.912     ,   5.259000    
   1183.137     ,   74.28700    
   1184.362     ,   21.73400    
   1185.587     ,   89.33200    
   1186.811     ,   35.86900    
   1188.036     ,   112.1680    
   1189.260     ,   96.43900    
   1190.484     ,   58.24900    
   1191.708     ,   4.537000    
   1192.932     ,   59.63800    
   1194.155     ,   55.80300    
   1195.378     ,   63.91800    
   1196.602     ,   40.60300    
   1197.825     ,   35.66500    
   1199.047     ,   83.77800    
   1200.270     ,   118.0500    
   1201.492     ,   84.27100    
   1202.715     ,   189.2090    
   1203.937     ,   132.4080    
   1205.159     ,   167.8920    
   1206.380     ,   94.29400    
   1207.602     ,   123.3790    
   1208.823     ,   164.1790    
   1210.044     ,   8.049000    
   1211.265     ,  0.3190000    
   1212.486     ,   3.371000    
   1213.707     ,   38.02300    
   1214.927     ,   89.64600    
   1216.147     ,   54.23700    
   1217.367     ,   52.79900    
   1218.587     ,   53.70900    
   1219.807     ,   101.8300    
   1221.027     ,   24.30300    
   1222.246     ,   51.74200    
   1223.465     ,   24.15000    
   1224.684     ,   18.47500    
   1225.903     ,   152.8520    
   1227.121     ,   112.1490    
   1228.340     ,   96.41800    
   1229.558     ,   41.65800    
   1230.776     ,   142.8660    
   1231.994     ,   142.0470    
   1233.212     ,   89.20100    
   1234.429     ,   34.32600    
   1235.646     ,   144.4180    
   1236.864     ,   154.0550    
   1238.081     ,   48.09100    
   1239.297     ,   143.0950    
   1240.514     ,   9.126000    
   1241.730     ,   155.0730    
   1242.947     ,   166.9910    
   1244.163     ,   64.88300    
   1245.378     ,   50.74500    
   1246.594     ,   22.58100    
   1247.810     ,   145.5310    
   1249.025     ,   181.3000    
   1250.240     ,   17.01000    
   1251.455     ,   227.6720    
   1252.670     ,   123.3090    
   1253.885     ,   7.084000    
   1255.099     ,   44.48500    
   1256.313     ,   131.1960    
   1257.527     ,   78.67900    
   1258.741     ,   88.86800    
   1259.955     ,   179.5110    
   1261.168     ,   161.8630    
   1262.382     ,   36.81500    
   1263.595     ,   131.4520    
   1264.808     ,   155.6880    
   1266.021     ,   78.89000    
   1267.233     ,   113.0580    
   1268.446     ,   122.1940    
   1269.658     ,   86.39500    
   1270.870     ,   106.4380    
   1272.082     ,   65.53700    
   1273.294     ,   102.4210    
   1274.505     ,   104.3410    
   1275.716     ,   227.2270    
   1276.928     ,   97.76300    
   1278.139     ,   138.5800    
   1279.349     ,   20.63300    
   1280.560     ,   184.0990    
   1281.770     ,   220.8030    
   1282.981     ,   126.4720    
   1284.191     ,   50.09300    
   1285.401     ,   5.672000    
   1286.610     ,   88.21400    
   1287.820     ,   39.50800    
   1289.029     ,   85.98600    
   1290.239     ,   37.04300    
   1291.448     ,   67.17400    
   1292.656     ,   148.2280    
   1293.865     ,   55.04900    
   1295.073     ,   81.16400    
   1296.282     ,   76.97600    
   1297.490     ,   111.2990    
   1298.698     ,   48.15500    
   1299.906     ,   67.81100    
   1301.113     ,   50.85600    
   1302.320     ,   222.2230    
   1303.528     ,   128.7330    
